Loyalty Number,Loyalty_ID
234667,234667
234682,234682
234807,234807
234823,234823
234836,234836
234847,234847
234857,234857
234878,234878
234884,234884
234888,234888
234895,234895
234915,234915
234917,234917
234922,234922
234953,234953
234972,234972
234988,234988
234995,234995
235010,235010
235030,235030
235054,235054
235058,235058
235063,235063
235092,235092
235102,235102
235185,235185
235189,235189
235208,235208
235220,235220
235229,235229
235232,235232
235258,235258
235310,235310
235391,235391
235428,235428
235429,235429
235454,235454
235459,235459
235474,235474
235506,235506
235539,235539
235561,235561
235578,235578
235595,235595
235597,235597
235629,235629
235648,235648
235656,235656
235693,235693
235695,235695
235716,235716
235779,235779
235808,235808
235836,235836
235842,235842
235843,235843
235855,235855
235857,235857
235872,235872
235882,235882
235885,235885
235889,235889
235906,235906
235930,235930
235937,235937
235973,235973
236001,236001
236003,236003
236026,236026
236029,236029
236037,236037
236093,236093
236119,236119
236123,236123
236129,236129
236131,236131
236165,236165
236171,236171
236178,236178
236206,236206
236211,236211
236218,236218
236221,236221
236225,236225
236232,236232
236234,236234
236300,236300
236315,236315
236321,236321
236329,236329
236339,236339
236346,236346
236349,236349
236351,236351
236354,236354
236355,236355
236372,236372
236379,236379
236395,236395
236404,236404
236423,236423
236439,236439
236492,236492
236545,236545
236652,236652
236701,236701
236709,236709
236710,236710
236733,236733
236749,236749
236767,236767
236816,236816
236874,236874
236896,236896
236900,236900
236921,236921
236932,236932
236941,236941
236954,236954
236967,236967
236968,236968
236979,236979
236990,236990
237018,237018
237024,237024
237039,237039
237043,237043
237080,237080
237094,237094
237105,237105
237106,237106
237107,237107
237148,237148
237170,237170
237197,237197
237230,237230
237303,237303
237312,237312
237318,237318
237319,237319
237323,237323
237325,237325
237357,237357
237391,237391
237426,237426
237427,237427
237434,237434
237448,237448
237463,237463
237474,237474
237492,237492
237533,237533
237586,237586
237606,237606
237622,237622
237632,237632
237650,237650
237651,237651
237677,237677
237684,237684
237716,237716
237762,237762
237770,237770
237830,237830
237844,237844
237858,237858
237859,237859
237863,237863
237866,237866
237888,237888
237916,237916
237941,237941
237961,237961
237980,237980
238006,238006
238063,238063
238066,238066
238116,238116
238119,238119
238154,238154
238183,238183
238193,238193
238194,238194
238233,238233
238275,238275
238340,238340
238347,238347
238367,238367
238377,238377
238380,238380
238396,238396
238400,238400
238434,238434
238442,238442
238477,238477
238525,238525
238542,238542
238556,238556
238560,238560
238574,238574
238606,238606
238607,238607
238623,238623
238630,238630
238640,238640
238647,238647
238649,238649
238719,238719
238743,238743
238750,238750
238753,238753
238763,238763
238765,238765
238772,238772
238796,238796
238850,238850
238894,238894
238901,238901
238931,238931
238939,238939
238979,238979
239021,239021
239027,239027
239047,239047
239110,239110
239115,239115
239139,239139
239142,239142
239167,239167
239182,239182
239191,239191
239221,239221
239265,239265
239276,239276
239291,239291
239396,239396
239455,239455
239457,239457
239474,239474
239476,239476
239490,239490
239525,239525
239605,239605
239606,239606
239610,239610
239616,239616
239625,239625
239638,239638
239639,239639
239640,239640
239669,239669
239718,239718
239722,239722
239732,239732
239737,239737
239763,239763
239771,239771
239772,239772
239808,239808
239832,239832
239843,239843
239871,239871
239880,239880
239901,239901
239913,239913
239933,239933
239955,239955
239969,239969
239970,239970
239990,239990
240015,240015
240021,240021
240023,240023
240044,240044
240071,240071
240105,240105
240122,240122
240132,240132
240135,240135
240141,240141
240143,240143
240151,240151
240167,240167
240176,240176
240194,240194
240198,240198
240203,240203
240220,240220
240248,240248
240253,240253
240273,240273
240278,240278
240282,240282
240299,240299
240312,240312
240346,240346
240355,240355
240362,240362
240365,240365
240380,240380
240424,240424
240476,240476
240483,240483
240500,240500
240548,240548
240557,240557
240582,240582
240592,240592
240623,240623
240636,240636
240650,240650
240671,240671
240704,240704
240717,240717
240719,240719
240723,240723
240749,240749
240751,240751
240754,240754
240760,240760
240761,240761
240801,240801
240842,240842
240854,240854
240861,240861
240863,240863
240881,240881
240886,240886
240910,240910
240963,240963
240967,240967
240989,240989
241003,241003
241034,241034
241038,241038
241089,241089
241101,241101
241144,241144
241161,241161
241165,241165
241167,241167
241212,241212
241217,241217
241221,241221
241294,241294
241326,241326
241333,241333
241354,241354
241361,241361
241374,241374
241398,241398
241421,241421
241436,241436
241446,241446
241448,241448
241454,241454
241455,241455
241486,241486
241493,241493
241495,241495
241537,241537
241564,241564
241572,241572
241581,241581
241621,241621
241641,241641
241675,241675
241677,241677
241688,241688
241693,241693
241700,241700
241705,241705
241712,241712
241714,241714
241753,241753
241762,241762
241803,241803
241849,241849
241854,241854
241882,241882
241908,241908
241911,241911
241931,241931
241969,241969
241990,241990
242014,242014
242022,242022
242028,242028
242034,242034
242042,242042
242052,242052
242082,242082
242142,242142
242145,242145
242160,242160
242170,242170
242193,242193
242203,242203
242244,242244
242288,242288
242304,242304
242305,242305
242306,242306
242332,242332
242348,242348
242359,242359
242387,242387
242418,242418
242465,242465
242512,242512
242530,242530
242546,242546
242580,242580
242604,242604
242637,242637
242642,242642
242660,242660
242687,242687
242719,242719
242756,242756
242767,242767
242779,242779
242795,242795
242803,242803
242812,242812
242838,242838
242839,242839
242840,242840
242844,242844
242917,242917
242944,242944
242980,242980
242999,242999
243001,243001
243009,243009
243013,243013
243024,243024
243040,243040
243048,243048
243049,243049
243061,243061
243065,243065
243069,243069
243070,243070
243078,243078
243108,243108
243153,243153
243191,243191
243204,243204
243220,243220
243272,243272
243273,243273
243286,243286
243294,243294
243326,243326
243376,243376
243418,243418
243419,243419
243421,243421
243447,243447
243455,243455
243483,243483
243488,243488
243489,243489
243500,243500
243505,243505
243537,243537
243564,243564
243574,243574
243641,243641
243642,243642
243686,243686
243689,243689
243696,243696
243714,243714
243724,243724
243726,243726
243734,243734
243741,243741
243751,243751
243758,243758
243824,243824
243875,243875
243886,243886
243893,243893
243898,243898
243954,243954
243961,243961
243965,243965
244001,244001
244032,244032
244034,244034
244039,244039
244126,244126
244132,244132
244148,244148
244203,244203
244206,244206
244212,244212
244215,244215
244261,244261
244281,244281
244289,244289
244296,244296
244308,244308
244339,244339
244367,244367
244392,244392
244406,244406
244414,244414
244475,244475
244498,244498
244499,244499
244502,244502
244503,244503
244519,244519
244527,244527
244532,244532
244593,244593
244595,244595
244611,244611
244613,244613
244626,244626
244652,244652
244676,244676
244701,244701
244703,244703
244721,244721
244734,244734
244749,244749
244764,244764
244787,244787
244788,244788
244801,244801
244864,244864
244865,244865
244895,244895
244925,244925
244928,244928
244945,244945
244955,244955
244958,244958
244976,244976
244981,244981
244985,244985
244992,244992
244996,244996
244997,244997
245005,245005
245017,245017
245035,245035
245041,245041
245058,245058
245143,245143
245155,245155
245173,245173
245177,245177
245200,245200
245227,245227
245233,245233
245235,245235
245251,245251
245257,245257
245261,245261
245283,245283
245289,245289
245293,245293
245298,245298
245315,245315
245326,245326
245335,245335
245345,245345
245375,245375
245378,245378
245384,245384
245417,245417
245426,245426
245431,245431
245465,245465
245466,245466
245468,245468
245510,245510
245528,245528
245530,245530
245575,245575
245587,245587
245604,245604
245649,245649
245671,245671
245685,245685
245691,245691
245726,245726
245748,245748
245763,245763
245794,245794
245814,245814
245845,245845
245853,245853
245861,245861
245862,245862
245876,245876
245878,245878
245901,245901
245943,245943
245944,245944
245946,245946
245958,245958
245972,245972
245998,245998
246017,246017
246038,246038
246041,246041
246059,246059
246091,246091
246111,246111
246117,246117
246118,246118
246146,246146
246175,246175
246176,246176
246185,246185
246187,246187
246188,246188
246230,246230
246263,246263
246273,246273
246316,246316
246319,246319
246323,246323
246329,246329
246340,246340
246374,246374
246396,246396
246399,246399
246405,246405
246421,246421
246431,246431
246469,246469
246472,246472
246480,246480
246501,246501
246565,246565
246581,246581
246584,246584
246591,246591
246602,246602
246628,246628
246646,246646
246663,246663
246673,246673
246675,246675
246676,246676
246708,246708
246722,246722
246732,246732
246736,246736
246750,246750
246756,246756
246774,246774
246775,246775
246800,246800
246810,246810
246870,246870
246879,246879
246895,246895
246898,246898
246902,246902
246923,246923
246924,246924
246935,246935
246975,246975
246999,246999
247018,247018
247019,247019
247050,247050
247059,247059
247060,247060
247073,247073
247076,247076
247095,247095
247103,247103
247127,247127
247168,247168
247180,247180
247192,247192
247198,247198
247220,247220
247228,247228
247234,247234
247237,247237
247296,247296
247301,247301
247305,247305
247342,247342
247350,247350
247355,247355
247389,247389
247391,247391
247398,247398
247433,247433
247461,247461
247467,247467
247470,247470
247471,247471
247509,247509
247511,247511
247514,247514
247535,247535
247551,247551
247565,247565
247590,247590
247599,247599
247634,247634
247645,247645
247659,247659
247680,247680
247684,247684
247685,247685
247692,247692
247714,247714
247721,247721
247761,247761
247777,247777
247810,247810
247931,247931
247953,247953
247988,247988
248013,248013
248031,248031
248068,248068
248073,248073
248109,248109
248123,248123
248133,248133
248138,248138
248147,248147
248175,248175
248192,248192
248196,248196
248229,248229
248230,248230
248265,248265
248274,248274
248356,248356
248392,248392
248416,248416
248428,248428
248445,248445
248452,248452
248475,248475
248487,248487
248497,248497
248507,248507
248569,248569
248573,248573
248593,248593
248628,248628
248629,248629
248630,248630
248664,248664
248680,248680
248694,248694
248700,248700
248712,248712
248718,248718
248734,248734
248739,248739
248755,248755
248763,248763
248766,248766
248853,248853
248874,248874
248886,248886
248911,248911
248928,248928
248938,248938
248950,248950
248952,248952
248953,248953
248970,248970
249019,249019
249031,249031
249047,249047
249061,249061
249075,249075
249103,249103
249135,249135
249171,249171
249183,249183
249201,249201
249224,249224
249228,249228
249270,249270
249317,249317
249352,249352
249379,249379
249381,249381
249389,249389
249416,249416
249477,249477
249478,249478
249482,249482
249484,249484
249509,249509
249530,249530
249559,249559
249594,249594
249601,249601
249639,249639
249692,249692
249693,249693
249705,249705
249719,249719
249723,249723
249757,249757
249789,249789
249795,249795
249796,249796
249811,249811
249824,249824
249825,249825
249833,249833
249841,249841
249858,249858
249876,249876
249895,249895
249910,249910
249946,249946
249947,249947
249982,249982
250026,250026
250028,250028
250038,250038
250088,250088
250089,250089
250122,250122
250194,250194
250201,250201
250233,250233
250236,250236
250250,250250
250280,250280
250311,250311
250315,250315
250321,250321
250355,250355
250363,250363
250380,250380
250389,250389
250391,250391
250394,250394
250422,250422
250435,250435
250465,250465
250473,250473
250480,250480
250489,250489
250493,250493
250519,250519
250525,250525
250537,250537
250540,250540
250609,250609
250613,250613
250619,250619
250696,250696
250718,250718
250740,250740
250794,250794
250815,250815
250818,250818
250829,250829
250853,250853
250854,250854
250861,250861
250875,250875
250921,250921
250990,250990
251001,251001
251020,251020
251050,251050
251061,251061
251081,251081
251095,251095
251116,251116
